time,reward,total_reward,progress,u_t,formula_u_t,z,gap,min_distance,ego_x,ego_y,success,collision
24.95000000000022,-0.3000014833761292,-138.12801796494225,0.0,2.6583534771571573,2.6583534771571573,-0.8220448871584161,15.82323328792944,11.201081456370066,396.40979694782686,-1.9997151132357436,0.0,0.0
25.00000000000022,-0.3000013361628424,-138.42801930110508,0.0,2.6608055645925583,2.6608055645925583,-0.8196632432864095,15.905240352793669,11.237955190071537,397.10721246711864,-1.9997213585754612,0.0,0.0
25.05000000000022,-0.30000119823008925,-138.72802049933517,0.0,2.663127640259197,2.663127640259197,-0.8173870857806593,15.985663693781703,11.274204978865033,397.80569018988234,-1.9997274670037,0.0,0.0
25.10000000000022,-0.3000010697163315,-139.0280215690515,0.0,2.665321660197982,2.665321660197982,-0.8152095501945419,16.064520045283302,11.309827048220123,398.5052234099227,-1.9997334415218584,0.0,0.0
25.150000000000222,-0.30000095063195975,-139.32802251968346,0.0,2.6673899551041242,2.6673899551041242,-0.8131240970533412,16.141826592412713,11.344818464305119,399.20580474136676,-1.9997392850655376,0.0,0.0
25.200000000000223,-0.3000008408756222,-139.62802336055907,0.0,2.669335190385465,2.669335190385465,-0.8111245115974438,16.217600931181607,11.379177095486757,399.9074261636158,-1.9997450005059842,0.0,0.0
25.250000000000224,-0.30000074025021267,-139.9280241008093,0.0,2.6711603276288107,2.6711603276288107,-0.8092049019941261,16.29186103050347,11.41290157449235,400.6100790644859,-1.9997505906515007,0.0,0.0
25.300000000000225,-0.30000064847825875,-140.22802474928756,0.0,2.6728685876103304,2.6728685876103304,-0.8073596961633648,16.36462519596091,11.445991261298788,401.31375428158674,-1.9997560582488254,0.0,0.0
25.350000000000225,-0.3000005652165049,-140.52802531450405,0.0,2.674463414959029,2.674463414959029,-0.805583637355566,16.435912035271713,11.47844620680311,402.0184421419883,-1.9997614059844822,0.0,0.0
25.400000000000226,-0.3000004900695353,-140.82802580457357,0.0,2.675948444557599,2.675948444557599,-0.8038717786121539,16.505740425389604,11.510267117321764,402.72413250022316,-1.9997666364861004,0.0,0.0
25.450000000000227,-0.30000042260232435,-141.1280262271759,0.0,2.6773274697421563,2.6773274697421563,-0.8022194762334441,16.574129481178772,11.541455319957034,403.43081477467365,-1.9997717523237062,0.0,0.0
25.500000000000227,-0.30000036235164507,-141.42802658952755,0.0,2.6786044123417727,2.6786044123417727,-0.8006223823720361,16.641098525603525,11.560184857844062,404.13847798239226,-1.999776756010985,0.0,0.0
25.550000000000228,-0.30000030883629597,-141.72802689836385,0.0,2.6797832945800786,2.6797832945800786,-0.7990764368640028,16.706667061375015,11.576672809209457,404.8471107724026,-1.9997816500065166,0.0,0.0
