time,reward,total_reward,progress,success,collision,min_distance,ego_x,ego_y,decision,selected_pair,switch_count,best_gap,y_high,u_high,z_low,u_t,cf,cr
5.449999999999989,-0.3,-32.700000000000045,0.0,0.0,0.0,5.657318133627835,118.41979803113105,2.0,WAIT,None,0,9.705837911282373,-0.003515072890583039,0.004794563701127191,1.029043014555319e-07,0.0,0.0925176136590045,0.5031813275425596
5.4999999999999885,-0.3,-33.00000000000004,0.0,0.0,0.0,5.582854399171014,119.30979671624276,2.0,WAIT,None,0,9.78164746119944,-0.023259775649649362,0.004554835802316294,9.26138713099787e-08,0.0,0.0982188140294674,0.5017320884054898
5.549999999999988,-0.3,-33.30000000000004,0.0,0.0,0.0,5.509422009163761,120.1997955328433,2.0,WAIT,None,0,9.856524259219839,-0.040180920888237534,0.004327642819880126,8.335248417898083e-08,0.0,0.10415037562634073,0.49968197625158484
5.599999999999988,-0.3,-33.60000000000004,0.0,0.0,0.0,5.437031398191602,121.08979446778378,2.0,WAIT,None,0,9.930367746361497,-0.05457680088360573,0.004116147793401098,7.501723576108275e-08,0.0,0.11031451224498157,0.49703343626595886
5.649999999999988,-0.3,-33.900000000000034,0.0,0.0,0.0,5.365698317734703,121.9797935092302,2.0,WAIT,None,0,10.003086577008943,-0.06671100811274708,0.003926972127157588,6.751551218497447e-08,0.0,0.11671296864427745,0.4937919834672384
5.699999999999988,-0.3,-34.20000000000003,0.0,0.0,0.0,5.2954438759111975,122.86979264653199,2.0,WAIT,None,0,10.074598189449802,-0.07681757402944904,0.003767740814393541,6.076396096647702e-08,0.0,0.12334698089686197,0.48996609755114556
5.749999999999988,-0.3,-34.50000000000003,0.0,0.0,0.0,5.22629457533388,123.7597918701036,2.0,WAIT,None,0,10.144828387269285,-0.08510454332042769,0.0036445865288548774,5.468756486982932e-08,0.0,0.13021723597273857,0.4855670958135515
5.799999999999987,-0.3,-34.800000000000026,0.0,0.0,0.0,5.158282347310598,124.64979117131804,2.0,WAIT,None,0,10.213710931685313,-0.09175676577077324,0.0035605869601689276,4.921880838284638e-08,0.0,0.13732383077070104,0.4806089865148751
5.849999999999987,-0.3,-35.10000000000002,0.0,0.0,0.0,5.091444580287928,125.53979054241104,2.0,WAIT,None,0,10.281187144882836,-0.09693829959397715,0.003515231275654263,4.4296927544561746e-08,0.0,0.14466623083521848,0.4751083051746794
5.899999999999987,-0.3,-35.40000000000002,0.0,0.0,0.0,5.025824140076253,126.42978997639474,2.0,WAIT,None,0,10.347205524383355,-0.1007945932704316,0.003504675465095562,3.9867234790105574e-08,0.0,0.15224322901940537,0.46908393635881823
5.949999999999987,-0.3,-35.70000000000002,0.0,0.0,0.0,4.961469379003965,127.31978946698008,2.0,WAIT,None,0,10.411721368464015,-0.10345450832848724,0.0035224744445408276,3.588051131109502e-08,0.0,0.16005290437744016,0.4625569235450756
5.999999999999987,-0.3,-36.000000000000014,0.0,0.0,0.0,4.8984341307339765,128.20978900850687,2.0,WAIT,None,0,10.474696412620332,-0.10503220273138815,0.003560519922831319,3.229246017998552e-08,0.0,0.16809258159181628,0.45555026963151335
6.0499999999999865,-0.3,-36.30000000000001,0.0,0.0,0.0,4.836777687044154,129.099788595881,2.0,WAIT,None,0,10.53609847704817,-0.10562887849474055,0.003609988914953491,2.9063214161986967e-08,0.0,0.17635879126189213,0.4480887305897303
6.099999999999986,-0.3,-36.60000000000001,0.0,0.0,0.0,4.776564752434405,129.9897882245177,2.0,WAIT,None,0,10.595901125101989,-0.10533439210711643,0.0036621819901583256,2.615689274578827e-08,0.0,0.1848472314001253,0.44019860466858535
6.149999999999986,-0.3,-36.900000000000006,0.0,0.0,0.0,4.717865371991231,130.87978789029074,2.0,WAIT,None,0,10.654083332670197,-0.10422872582684353,0.0037091892457708406,2.3541203471209442e-08,0.0,0.19355273050063065,0.4319075194283268
6.199999999999986,-0.3,-37.2,0.0,0.0,0.0,4.660754827534481,131.76978758948647,2.0,WAIT,None,0,10.710629168392728,-0.10238331932190402,0.0037443633090550417,2.1187083124088497e-08,0.0,0.20246921256112765,0.42324421873625956
6.249999999999986,-0.3,-37.5,0.0,0.0,0.0,4.605313496712886,132.65978731876262,2.0,WAIT,None,0,10.765527484631505,-0.09986226320756093,0.0037626048805461075,1.9068374811679647e-08,0.0,0.2115896644534739,0.4142383516886391
6.299999999999986,-0.3,-37.8,0.0,0.0,0.0,4.551626669434731,133.54978707511117,2.0,WAIT,None,0,10.818771619090583,-0.09672335822090364,0.0037604812829929285,1.7161537330511683e-08,0.0,0.2209061060495026,0.40492026524459607
6.349999999999985,-0.3,-38.099999999999994,0.0,0.0,0.0,4.499784315850202,134.43978685582485,2.0,WAIT,None,0,10.870359106970795,-0.09301904574798119,0.003736205783236919,1.5445383597460516e-08,0.0,0.23040956351743805,0.3953208021716304
6.399999999999985,-0.3,-38.39999999999999,0.0,0.0,0.0,4.449880800081665,135.32978665846716,2.0,WAIT,None,0,10.920291403531465,-0.08879721704761072,0.0036895079349105017,1.3900845237714465e-08,0.0,0.24009004620929641,0.38547110571255916
6.449999999999985,-0.3,-38.69999999999999,0.0,0.0,0.0,4.402014534070584,136.21978648084524,2.0,WAIT,None,0,10.968573616921745,-0.08410190975508147,0.003621424821499141,1.2510760713943018e-08,0.0,0.24993652756139012,0.37540243219499103
6.499999999999985,-0.3,-38.999999999999986,0.0,0.0,0.0,4.356287566318303,137.10978632098553,2.0,WAIT,None,0,11.015214251133628,-0.07897390111390218,0.003534041125107652,1.1259684642548716e-08,0.0,0.25993693042735133,0.36514597261940673
6.549999999999985,-0.3,-39.29999999999998,0.0,0.0,0.0,4.312805100988699,137.9997861771118,2.0,WAIT,None,0,11.0602249589204,-0.07345120791672086,0.003430203152440411,1.0133716178293845e-08,0.0,0.27007811725648534,0.354732684083579
6.5999999999999845,-0.3,-39.59999999999998,0.0,0.0,0.0,4.271674943853599,138.88978604762542,2.0,WAIT,None,0,11.103620304515516,-0.06756950338761733,0.0033132287249468444,9.12034456046446e-09,0.0,0.28034588551883544,0.3441931317314197
6.649999999999984,-0.3,-39.89999999999998,0.0,0.0,0.0,4.233006872930218,139.77978593108767,2.0,WAIT,None,0,11.145417535979902,-0.0613624612524593,0.00318663139714058,8.208310104418014e-09,0.0,0.2907249687621426,0.33355734175518525
6.699999999999984,-0.3,-40.199999999999974,0.0,0.0,0.0,4.1969119334028955,140.6697858262037,2.0,WAIT,None,0,11.185636366998835,-0.05486203705496764,0.003053873920159512,7.387479093976213e-09,0.0,0.3011990436646605,0.3228546658322403
6.749999999999984,-0.3,-40.49999999999997,0.0,0.0,0.0,4.163501658539865,141.55978573180815,2.0,WAIT,None,0,11.224298767943566,-0.04809869640020922,0.00291816229471932,6.6487311845785915e-09,0.0,0.31175074342147857,0.31211365724216683
6.799999999999984,-0.3,-40.79999999999997,0.0,0.0,0.0,4.132887220784871,142.44978564685215,2.0,WAIT,None,0,11.261428766007924,-0.041101599243747095,0.002782288232948802,5.983858066120732e-09,0.0,0.32236167777031816,0.3013619587871579
6.849999999999984,-0.3,-41.099999999999966,0.0,0.0,0.0,4.105178519968663,143.33978557039174,2.0,WAIT,None,0,11.297052254224582,-0.033898748578909246,0.002648524454368855,5.385472259508659e-09,0.0,0.33301245992595385,0.29062620252838184
6.8999999999999835,-0.3,-41.39999999999996,0.0,0.0,0.0,4.080483218558652,144.22978550157737,2.0,WAIT,None,0,11.331196809163146,-0.026517110887314073,0.002518574066084539,4.846925033557793e-09,0.0,0.34368274065023785,0.27993192125309696
6.949999999999983,-0.3,-41.69999999999996,0.0,0.0,0.0,4.058905736922138,145.11978543964443,2.0,WAIT,None,0,11.363891517107135,-0.018982714501941788,0.0023935724075815714,4.362232530202014e-09,0.0,0.3543512496375865,0.2693034715013225
6.999999999999983,-0.3,-41.99999999999996,0.0,0.0,0.0,4.040546224563674,146.00978538390478,2.0,WAIT,None,0,11.395166808505309,-0.011320730615723185,0.0022741372502906513,3.926009277181812e-09,0.0,0.3649958443435968,0.2587639679061435
7.049999999999983,-0.3,-42.299999999999955,0.0,0.0,0.0,4.0254995260271516,146.89978533373912,2.0,WAIT,None,0,11.425054300489734,-0.0035555401366424606,0.002160461184102844,3.533408349463631e-09,0.0,0.37559356632779745,0.24833522853745577
